movie.id,actor_1,PCA1,actor_2,PCA2
103734,,NA,,NA
103740,1034685,0.548016393,1034686,0.748577296
103742,1000980,0.875362186,586607,0.748577296
103745,116157,-4.277496731,,NA
103747,1034704,0.875362186,1034708,0.748577296
103750,84751,-1.216074306,947287,-0.540615583
103751,16778,-0.614391597,125624,0.421231503
103753,17882,-10.02543579,80461,0.2206706
103758,1034714,0.875362186,1034712,0.267653753
103785,1867428,0.875362186,1867429,0.748577296
103793,1459329,0.875362186,223971,0.748577296
103850,1427291,0.875362186,10191,0.06709285
103851,1034973,0.875362186,1034990,0.748577296
103875,550689,0.674801283,1161018,0.748577296
103894,1035327,0.875362186,1035328,0.748577296
103902,59122,-0.086484901,41356,-0.133468053
103934,41216,-4.02937583,37446,-6.875495938
103938,31550,-10.52110075,4068,-11.00202429
103941,511505,0.875362186,105149,-0.21326979
103947,1189937,0.875362186,1189938,0.748577296
103953,27791,-0.287045804,1408881,0.748577296
103960,51586,-0.413830694,1192986,0.748577296
103970,1035400,0.875362186,1035401,0.748577296
103971,62000,-0.334028957,,NA
103972,102887,0.06709285,571346,-0.867961376
104041,2090,-11.83650964,3830,-2.371879728
104043,1035444,0.875362186,1250527,0.748577296
104044,69130,0.06709285,19181,-1.870765892
104062,79827,0.674801283,79817,0.748577296
104067,27733,-1.596428976,589728,-0.21326979
104081,1035542,0.875362186,1035543,0.748577296
104083,30124,-6.668909312,40202,-2.124335672
104086,37764,-0.086484901,117884,-0.387037833
104103,1283,-7.524161801,40938,-1.970757922
104106,1271,-7.023047965,65344,-0.867961376
104108,1759087,0.875362186,1337186,0.748577296
104146,26042,-0.614391597,32394,0.267653753
104150,170638,-0.487606707,5047,-0.260252943
104155,23532,-3.675814022,41039,-0.540615583
104171,213438,-0.614391597,1621199,0.748577296
104172,3970,-0.287045804,1384091,0.748577296
104176,85008,-2.746785519,1036295,0.748577296
104185,56152,-2.371879728,557803,0.548016393
104193,224662,-0.307236096,552315,0.421231503
104194,21911,-4.082384707,85962,-1.569636115
104211,11493,-2.893760701,93897,-1.215497462
104214,1054643,0.875362186,117735,-0.867961376
104221,89610,-0.207244067,20367,-0.413830694
104232,202899,-0.086484901,58114,0.267653753
104237,1172051,0.875362186,1163475,0.748577296
104239,20945,0.394438643,25845,0.748577296
104241,108018,-1.13627257,1170119,0.748577296
104242,267962,-0.334028957,105039,0.748577296
104244,34651,-0.741176487,68406,-1.723213866
104250,,NA,,NA
104251,227633,0.875362186,227079,0.421231503
104259,25249,-0.086484901,68557,-0.761366779
104274,90563,-0.68816761,107224,0.267653753
104275,,NA,,NA
104277,4990,-0.086484901,66153,-0.05969204
104285,107290,0.394438643,7368,-0.413830694
104297,32791,-3.180149064,22767,-0.21326979
104301,3092,-9.741806338,3896,-10.28503129
104306,28828,-0.133468053,235640,0.748577296
104308,130308,0.875362186,1856941,0.748577296
104310,1334568,0.394438643,1076641,-0.21326979
104317,1262213,0.875362186,1262214,0.748577296
104320,1189550,0.394438643,1564223,0.748577296
104329,15336,-3.581270871,30083,-1.896981908
104334,44961,-0.708357903,50948,0.2206706
104338,3593,-0.086484901,35082,-0.05969204
104343,71015,0.875362186,1270263,0.748577296
104354,25810,-2.245094838,169281,-0.21326979
104360,5969,-2.097542812,44961,-0.708357903
104364,31070,-3.401477105,16475,-11.70972475
104374,108018,-1.13627257,142491,0.748577296
104376,1117921,0.548016393,119209,0.421231503
104378,1582910,0.875362186,,NA
104391,20492,-0.988720543,933426,0.748577296
104394,13576,-9.081665874,68642,-0.05969204
104396,110347,0.47424038,,NA
104398,,NA,,NA
104413,42658,0.875362186,1328808,-0.21326979
104427,14028,-1.796989879,40174,-4.02937583
104430,9087,-1.089289417,14515,-0.914944529
104431,1036282,0.875362186,1036283,0.748577296
104433,14515,-0.914944529,133099,-0.21326979
104435,227395,-0.53458986,118208,-0.05969204
104439,29522,-4.277496731,2434,-4.63105854
104449,15900,-0.086484901,84918,0.267653753
104460,1172420,0.875362186,11523,-6.651408986
104462,11523,-6.651408986,,NA
104465,79006,0.34745549,87873,-0.05969204
104466,11523,-6.651408986,28964,-0.961927682
104469,,NA,,NA
104471,11523,-6.651408986,,NA
104473,,NA,,NA
104474,,NA,,NA
104476,11523,-6.651408986,,NA
104477,1401868,0.875362186,28964,-0.961927682
104480,,NA,,NA
104485,29760,-1.395868073,3242,-4.06161757
104505,1072757,0.875362186,586744,-0.413830694
104513,82994,-0.12744233,,NA
104515,42069,-0.287045804,235309,0.421231503
104522,,NA,,NA
104524,52806,0.020109697,226711,-0.714383626
104528,24813,-0.94173739,191507,0.267653753
104548,70121,-0.8149525,1079114,0.748577296
104549,30471,0.875362186,1177410,0.748577296
104556,40174,-4.02937583,14028,-1.796989879
104557,8635,-9.492080215,120534,-0.914944529
104602,24937,-7.560247197,39757,-1.469644086
104606,244354,0.2206706,1078833,0.748577296
104607,78934,0.06709285,42014,-0.8149525
104634,469759,0.06709285,226432,0.748577296
104638,1036780,-0.287045804,1036781,0.748577296
104644,8606,-3.454485981,9805,-1.569636115
104659,69010,-1.870765892,650,-2.625449508
104674,9111,-1.41663521,2758,-0.741176487
104694,,NA,,NA
104696,,NA,,NA
104697,,NA,,NA
104700,11523,-6.651408986,28964,-0.961927682
104702,11523,-6.651408986,,NA
104704,11523,-6.651408986,,NA
104709,147710,-0.086484901,946356,-0.05969204
104710,1149080,0.875362186,1149081,0.748577296
104711,1037348,-0.487606707,7059,-0.788159639
104718,56401,-0.086484901,,NA
104720,30289,-4.262178473,35320,-3.127140188
104729,1271612,0.875362186,6937,-1.342859196
104732,1299803,0.875362186,1893129,0.748577296
104739,1866928,0.875362186,,NA
104744,553329,0.875362186,134814,0.421231503
104755,21319,-0.133468053,52374,-3.380709968
104776,95579,0.875362186,1200241,0.748577296
104810,1118042,0.875362186,543868,-0.741176487
104848,,NA,,NA
104852,,NA,,NA
104858,1188,-0.614391597,,NA
104859,19767,-1.543420099,51944,-3.433718844
104863,,NA,,NA
104866,105337,-2.251120562,41160,0.267653753
104871,,NA,,NA
104878,1037305,0.875362186,,NA
104880,,NA,,NA
104896,5251,-3.032597038,1226764,0.748577296
104927,22383,-7.338919156,1140829,0.748577296
104931,3776,-2.071326796,,NA
104935,11859,-6.294580366,9921,-1.041729419
104945,36909,0.06709285,100412,0.748577296
104954,44434,-3.881823803,123910,-0.614391597
104965,,NA,,NA
104973,52063,0.020109697,38591,0.421231503
104974,4078,-4.531066511,14701,-3.775806051
104989,1492462,0.875362186,89733,-0.21326979
104997,1037333,0.875362186,11070,-0.260252943
105001,1341,-5.005964331,71051,-0.835142792
105024,,NA,,NA
105033,26887,-0.413830694,35527,-0.867961376
105045,680,-0.460813846,8790,-0.05969204
105045,680,-0.460813846,8790,-0.05969204
105045,680,-0.460813846,8790,-0.05969204
105045,680,-0.460813846,8790,-0.05969204
105056,14528,-5.51310389,10341,-1.041729419
105059,3381,-10.96049002,4301,-3.607486887
105067,589000,-0.086484901,98462,-3.300908231
105073,108076,-1.06852228,1198259,0.267653753
105077,587,-2.673009505,923,-3.96162554
105078,4968,-1.289273475,3268,-1.596428976
105079,14701,-3.775806051,9762,-2.832036134
105083,38098,-1.142298293,36386,-1.115505432
105085,94420,-0.66137475,4968,-1.289273475
105087,25333,-1.395868073,15399,-0.05969204
105093,103528,0.34745549,147081,0.748577296
105098,33708,-2.926579285,16021,-1.442851225
105114,12497,-2.726018382,21606,-1.442851225
105120,32827,-1.035703696,94799,-0.05969204
105121,,NA,,NA
105130,58596,-1.342859196,67091,-1.015513403
105133,139368,0.875362186,1402804,0.748577296
105136,577605,-0.086484901,25652,0.267653753
105145,97684,-2.472448602,14701,-3.775806051
105149,41063,-0.086484901,1062247,0.748577296
105153,,NA,,NA
105156,18647,-1.015513403,33816,-0.05969204
105157,110347,0.47424038,110348,0.748577296
105158,1120786,0.674801283,,NA
105168,1086955,0.674801283,928354,0.748577296
105184,22210,0.394438643,1037680,0.748577296
105210,66155,-2.472448602,46363,-0.334028957
105231,66155,-2.472448602,20330,-0.387037833
105232,38098,-1.142298293,103084,0.267653753
105246,16197,0.394438643,44705,0.267653753
105254,827,-4.731627414,6657,-1.717188142
105287,,NA,,NA
105299,307982,-0.086484901,1215283,0.748577296
105304,1037746,0.875362186,1037747,0.748577296
105325,84213,-0.487606707,35219,-1.195307169
105347,1088240,0.875362186,1088241,0.748577296
105348,544652,0.875362186,588762,0.748577296
105352,1172233,0.875362186,1172234,0.748577296
105371,,NA,,NA
105384,44638,0.875362186,130615,0.748577296
105388,1037783,0.875362186,1037784,0.748577296
105398,107223,-1.109479709,5255,-0.21326979
105403,99194,-1.142298293,1936,-3.560503734
105404,10774,-5.518552769,21399,-2.377905452
105406,3150,-8.025852481,4299,-9.081665874
105419,54149,0.19387774,59136,-1.269083183
105448,20710,-1.062496556,638341,-0.21326979
105454,139034,0.674801283,71283,-0.914944529
105465,16896,-8.447741425,61303,-2.472448602
105470,213504,-1.664179266,70131,-5.893458559
105503,15999,-0.413830694,119717,-0.21326979
105506,82732,-3.074131312,1107197,-0.05969204
105509,4421,-2.192085962,132194,0.748577296
105526,10697,-1.743981003,39520,-1.162488585
105528,3128,-1.864740169,84215,-0.94173739
105529,5676,-13.2726777,9765,-1.696421005
105531,36594,-2.371879728,98522,-0.387037833
105536,39549,-0.086484901,51678,-0.714383626
105538,1405640,0.674801283,173780,0.748577296
105539,984873,-0.287045804,14434,-0.05969204
105548,100047,-3.015096712,11493,-2.893760701
105549,11544,-6.070493414,236906,-0.260252943
105551,2491,-3.849582064,4091,-9.662581446
105554,,NA,,NA
105561,1229128,0.875362186,1371402,0.748577296
105567,11370,-0.614391597,84914,0.2206706
105572,2565,-4.858412304,44233,-0.05969204
105576,24366,-6.568917282,6014,-3.55447801
105583,1013947,0.19387774,563461,-1.269083183
105584,400,-3.100347328,231170,-1.670204989
105586,,NA,,NA
105593,,NA,,NA
105616,45982,-8.341723672,37583,-5.111982083
105627,11732,-1.06852228,549111,0.267653753
105672,227317,-0.334028957,107223,-1.109479709
105676,1097849,0.875362186,63295,-0.540615583
105678,63958,0.875362186,20497,0.267653753
105680,56863,-0.180451206,78869,-2.652242368
105687,2201,-6.769478186,24612,-0.888151669
105693,14276,-5.722380484,6014,-3.55447801
105702,,NA,,NA
105703,69830,-0.287045804,228914,-0.540615583
105711,995588,0.875362186,96813,-0.53458986
105734,1640,-7.497945785,3857,-0.25422722
105737,1038583,0.875362186,1671,-0.540615583
105757,32863,0.2206706,10620,-0.413830694
105759,1038621,0.875362186,,NA
105760,136741,0.875362186,2369,-2.578466355
105763,24501,-3.147907325,34595,-0.714383626
105766,70234,0.548016393,1038626,0.748577296
105768,109577,-0.086484901,176333,0.2206706
105770,13509,0.875362186,93266,0.421231503
105778,,NA,,NA
105787,,NA,,NA
105789,1066242,0.875362186,964772,0.748577296
105790,,NA,,NA
105795,,NA,,NA
105829,1601719,-0.086484901,1386834,-0.21326979
105833,108018,-1.13627257,1175875,0.748577296
105843,24476,-0.94173739,589138,-0.05969204
105848,85338,-1.658153543,99535,-0.260252943
105853,33708,-2.926579285,1074037,0.748577296
105859,14731,-2.726018382,9921,-1.041729419
105860,36913,-2.620000629,63936,0.06709285
105861,,NA,,NA
105864,963134,0.875362186,1476748,0.748577296
105866,985201,0.875362186,101474,0.748577296
105869,8901,-0.94173739,45115,0.267653753
105875,239869,0.875362186,239870,0.748577296
105884,225298,0.875362186,225299,0.748577296
105885,209045,-0.086484901,1039118,-0.21326979
105891,7253,-0.086484901,97599,0.267653753
105902,3785,-6.970039089,94156,-1.115505432
105906,36913,-2.620000629,1071993,0.748577296
105915,1557123,0.875362186,1557124,0.748577296
105942,116488,-2.873570409,303059,0.748577296
105945,76996,-1.543420099,2505,-2.251120562
105952,76242,-2.071326796,32300,-0.94173739
105965,41798,-1.997550782,3713,-1.041729419
105972,287448,-0.086484901,215890,-0.21326979
105978,15425,0.073118573,,NA
105980,4566,-3.602038008,6416,-0.260252943
105981,9088,-1.336833473,1231648,-0.634581889
105983,108476,-1.923774769,147733,-0.708357903
105989,231991,0.875362186,231981,0.748577296
105991,1265887,0.875362186,1265888,0.748577296
106006,82702,-2.419439726,1039339,-0.21326979
106016,10158,-12.19609717,25787,-5.117430962
106017,10158,-12.19609717,67449,-4.235962457
106020,9221,-6.875495938,87513,-0.260252943
106021,18182,-2.044533935,6383,-6.928504815
106028,1039372,0.875362186,1039373,0.748577296
106042,100318,-0.741176487,151863,0.748577296
106049,,NA,,NA
106070,42227,0.875362186,1193098,0.748577296
106112,5463,0.394438643,557239,0.748577296
106113,30002,-0.741176487,13963,-0.714383626
106124,11736,0.875362186,11735,0.748577296
106129,66496,-0.334028957,40275,-0.540615583
106131,12851,-2.646216645,129759,-0.21326979
106134,188739,0.548016393,1039626,0.748577296
106135,17271,-1.41663521,84225,-0.21326979
106136,2047,-10.64461883,6804,-0.8149525
106139,85338,-1.658153543,50744,-0.133468053
106143,1733,-8.954880984,57755,-9.187683626
106155,85338,-1.658153543,11163,-3.908616664
106176,1041671,0.875362186,1041673,-0.21326979
106194,6648,-0.8149525,1445738,0.748577296
106196,,NA,,NA
106199,932160,0.875362186,16406,0.06709285
106219,1039973,0.394438643,1039974,0.748577296
106222,58019,-3.834840651,1039979,0.748577296
106224,109143,0.020109697,5401,-12.3551238
106230,113949,-0.086484901,1647815,0.748577296
106254,1064931,-0.287045804,1064930,0.548016393
106256,27433,-7.993610742,55654,-1.896981908
106259,548212,0.875362186,99259,0.548016393
106263,40680,-0.260252943,68528,-1.195307169
106268,1040033,0.875362186,1040034,0.267653753
106280,21030,-2.599233492,14464,-1.442851225
106326,10268,-0.961927682,39065,-0.540615583
106337,76999,-0.988720543,44735,-4.478057635
106344,224035,0.875362186,200021,-0.21326979
106348,61905,-0.086484901,1040111,0.06709285
106355,13970,-0.487606707,96719,-0.387037833
106358,45229,-0.287045804,34119,-2.050559659
106373,26739,-0.66137475,1504457,0.748577296
106388,15735,-10.25823843,201660,0.548016393
106394,1040179,0.875362186,1040180,0.748577296
106402,148603,-0.334028957,15628,-0.21326979
106406,4111,-7.618704951,29999,-2.472448602
106414,4720,-0.487606707,,NA
106417,31078,-1.41663521,70209,-2.050559659
106446,36632,-2.525457478,1328322,0.267653753
106482,4724,-7.064582239,26467,-2.171318825
106495,583695,0.394438643,29315,-0.587598736
106513,33003,-0.614391597,89687,-1.195307169
106515,121018,-1.015513403,94803,0.421231503
106537,,NA,,NA
106538,32513,0.06709285,146243,0.421231503
106541,1040506,0.875362186,173810,-0.741176487
106546,13919,-5.566112766,146402,0.020109697
106573,32428,-6.610451557,2491,-3.849582064
106591,,NA,,NA
106599,193,-12.19609717,119463,0.748577296
106605,595213,-0.53458986,20501,-7.804524441
106618,27554,-6.495141269,67026,-1.041729419
106622,556710,0.47424038,5248,-4.616317126
106623,556710,0.47424038,5248,-4.616317126
106629,43708,-0.988720543,1041302,0.748577296
106635,11493,-2.893760701,3380,-13.34042799
106669,1480949,0.875362186,1368526,0.748577296
106671,,NA,,NA
106679,44700,-0.086484901,9125,0.06709285
106682,157644,0.875362186,43805,-0.387037833
106685,20442,-2.451681465,49025,-2.251120562
106717,180942,0.47424038,13333,-8.432423166
106729,11066,-3.127140188,7071,-1.115505432
106739,,NA,,NA
106742,100987,0.674801283,1317587,0.748577296
106747,11160,-6.515908406,2461,-9.123200148
106807,28964,-0.961927682,11523,-6.651408986
106813,8198,-2.398672589,987286,0.267653753
106821,2434,-4.63105854,33229,-0.788159639
106824,101740,-0.487606707,34210,0.267653753
106825,64838,-2.192085962,82129,-3.306933954
106826,46617,-3.374684244,4114,-0.8149525
106828,,NA,,NA
106833,24810,-1.015513403,60158,-1.569636115
106837,11278,-1.342859196,978,-0.94173739
106845,25877,-0.741176487,78110,-3.728822898
106848,937,-3.380709968,29545,-4.515748252
106849,8223,-0.888728513,1213710,-0.21326979
106851,8223,-0.888728513,158837,0.748577296
106876,20425,-0.086484901,1041189,0.748577296
106882,14027,-3.026571314,7124,-9.429778804
106887,102275,-0.086484901,1302051,0.748577296
106922,101596,-0.487606707,107279,0.267653753
106938,7026,-2.198111685,58016,-1.917749045
106944,83259,-0.935711666,70119,-2.899786424
106968,38559,-6.663460433,4138,-4.763869153
106970,15184,-1.342859196,23734,0.020109697
107019,7673,-0.788159639,18328,-0.867961376
107028,31070,-3.401477105,10427,-2.224327701
107034,1041292,0.875362186,1041293,0.748577296
107035,5676,-13.2726777,133051,0.06709285
107039,1494396,0.875362186,1494397,0.748577296
107052,37583,-5.111982083,9920,-1.923774769
107056,,NA,,NA
107068,36386,-1.115505432,31612,0.06709285
107073,1125451,0.875362186,1125452,0.748577296
107076,10173,-0.741176487,19463,-1.596428976
107081,127040,-0.25422722,53462,-1.849998755
107096,230665,0.674801283,29712,-2.599233492
107100,67978,-0.260252943,116573,-0.540615583
107104,198713,0.875362186,1041316,0.748577296
107146,936,-7.276617745,12149,-7.444936909
107170,59374,-0.086484901,6696,-0.741176487
107184,131637,-0.287045804,31700,-0.714383626
107193,,NA,,NA
107203,1041385,-0.086484901,55106,-1.142298293
107231,60158,-1.569636115,70985,-2.124335672
107235,1238415,-0.487606707,1245330,0.421231503
107239,41230,-1.015513403,1311574,0.748577296
107246,2630,-5.412535016,235882,0.548016393
107248,1137496,0.875362186,239087,0.267653753
107250,19957,-0.914944529,8536,-1.723213866
107255,3130,-2.298103715,6575,-3.180149064
107257,104646,-0.133468053,138690,0.748577296
107262,6197,-3.454485981,41214,-2.017741075
107282,169133,-0.086484901,195160,0.748577296
107287,400,-3.100347328,106274,-0.21326979
107308,2537,-2.472448602,1112119,-0.21326979
107311,60705,-0.413830694,2630,-5.412535016
107315,820,-5.25953411,7073,-0.21326979
107319,1041557,0.875362186,107321,0.748577296
107321,10222,-4.604842524,16759,-0.387037833
107327,8606,-3.454485981,56890,-9.916151226
107352,44038,-2.625449508,160663,-0.21326979
107355,1748,-5.25953411,11066,-3.127140188
107357,10222,-4.604842524,56890,-9.916151226
107391,,NA,,NA
107393,105740,-0.287045804,1702622,0.748577296
107406,41119,0.875362186,1354267,0.421231503
107412,100460,0.394438643,987465,0.748577296
107413,1268852,0.875362186,142408,0.748577296
107420,131222,0.394438643,1229172,0.548016393
107426,1467667,0.875362186,225013,-0.21326979
107427,50962,-3.463201672,4302,-2.324896575
107430,55257,-0.94173739,165381,0.06709285
107443,105633,0.674801283,86351,-0.21326979
107445,1084,-0.614391597,239793,0.748577296
107499,7498,-1.06852228,1093257,0.748577296
107525,147733,-0.708357903,108476,-1.923774769
107548,42802,-8.574526315,35745,-2.424888605
107569,7904,-5.238766973,7169,-0.741176487
107587,,NA,,NA
107592,3380,-13.34042799,7502,-8.91334671
107593,3380,-13.34042799,19406,-4.985197194
107596,41230,-1.015513403,19109,-0.560805876
107605,1042114,0.875362186,154762,-0.21326979
107612,22600,-1.41663521,24499,-0.914944529
107625,8253,-8.765794683,13579,-6.827935941
107637,1063884,0.875362186,1174071,-0.21326979
107641,70131,-5.893458559,82967,0.748577296
107643,136874,0.146894587,136875,-0.21326979
107667,104135,0.394438643,100926,0.267653753
107682,940339,-4.78463629,64895,-0.714383626
107693,213290,-0.460813846,234486,0.748577296
107705,225724,0.875362186,86664,-3.908616664
107743,7796,-0.334028957,82406,-0.260252943
107745,85881,-5.934992833,42802,-8.574526315
107753,42993,-2.198111685,52,-2.578466355
107767,102065,0.674801283,46212,0.548016393
107774,6837,-8.954880984,14837,-0.38101211
107775,74718,-0.287045804,1042507,-0.21326979
107781,49825,0.548016393,8335,-1.997550782
107808,113785,-0.086484901,94146,-0.741176487
107811,996701,-1.944541906,73128,-0.741176487
107812,18892,-5.486311029,3753,-2.472448602
107828,70673,-3.306933954,240168,0.34745549
107846,16483,-10.1467718,1100,-6.958564487
107852,1042686,0.875362186,1042688,0.748577296
107874,8724,-5.702190191,46617,-3.374684244
107876,30155,-6.203304027,29519,-6.568917282
107891,18897,-18.45501945,1178497,0.267653753
107916,587931,0.19387774,1042748,0.748577296
107928,24298,0.146894587,12005,0.748577296
107937,42803,-8.067386756,86075,-2.424888605
107942,54470,-1.13627257,167120,0.267653753
107946,12645,0.2206706,21134,-0.540615583
107966,89989,-6.029535984,33024,-9.252167105
107973,64838,-2.192085962,70820,-3.000355298
107976,68903,-3.253925078,109060,-0.741176487
107978,47068,-0.708357903,79255,0.748577296
107983,1110194,0.875362186,80169,0.748577296
107985,11108,-3.200916202,11109,-1.269083183
107999,37446,-6.875495938,41216,-4.02937583
108003,82388,-6.790245323,5961,-2.826010411
108010,109721,-0.260252943,131442,-0.21326979
108012,127488,0.548016393,14699,-0.387037833
108017,8741,-0.888728513,1264223,0.748577296
108021,26513,-3.955599817,5168,-8.512224903
108048,32092,0.875362186,931533,0.748577296
108055,14286,0.273679476,104728,-1.369075212
108059,57082,-1.216074306,51188,-0.21326979
108063,1206345,0.875362186,1047204,0.421231503
108147,1043294,0.875362186,1043295,0.748577296
108155,43843,-0.460813846,27733,-1.596428976
108176,1221694,0.47424038,,NA
108177,84075,-1.015513403,,NA
108179,1043315,0.875362186,18227,-0.460813846
108181,40201,-1.997550782,105733,-0.714383626
108200,85848,-7.397376911,7124,-9.429778804
108204,1043332,0.875362186,179443,0.267653753
108209,121018,-1.015513403,87685,-1.770197019
108213,1238762,0.875362186,29815,-2.705251245
108220,24937,-7.560247197,82388,-6.790245323
108222,94928,-1.062496556,64838,-2.192085962
108224,121018,-1.015513403,246914,0.267653753
108227,93663,-0.608365873,121566,-0.988720543
108228,40259,-0.086484901,175570,0.06709285
108232,20124,-4.88462832,95313,-0.867961376
108235,21216,-0.006683164,59183,0.267653753
108241,1043375,0.875362186,1043376,0.748577296
108246,121018,-1.015513403,14870,-1.062496556
108251,8256,-4.863861182,8338,-0.988720543
108256,4068,-11.00202429,80994,-4.610291403
108259,14730,-2.846777548,656,-2.705251245
108266,36929,-0.287045804,1229431,0.421231503
108267,36929,-0.287045804,1229431,0.421231503
108282,1208,-2.324896575,40175,-0.387037833
108309,1043802,0.875362186,1043803,0.748577296
108312,121276,-0.413830694,2876,-6.790245323
108316,15234,-6.041010586,2283,-4.035401554
108322,2778,-7.571721799,37916,-0.867961376
108331,1043868,0.875362186,104982,0.748577296
108345,40201,-1.997550782,68088,0.421231503
108346,11278,-1.342859196,2206,-3.427693121
108348,6598,-8.072835634,2435,-4.08841043
108353,82388,-6.790245323,14882,-3.253925078
108365,14812,-6.267787505,586,-4.008608693
108391,32225,-1.442851225,175660,0.267653753
108401,77350,-0.086484901,168164,0.748577296
108419,18626,-0.741176487,,NA
108432,113,-14.529052,10662,-0.741176487
108437,14276,-5.722380484,225107,0.421231503
108476,16940,-7.751515565,,NA
108497,,NA,,NA
108501,105175,0.875362186,1197580,0.748577296
108512,1093435,0.875362186,1093436,0.748577296
108523,104522,-2.371879728,55784,-0.94173739
108535,37583,-5.111982083,25333,-1.395868073
108540,,NA,,NA
108548,5676,-13.2726777,20918,0.748577296
108553,1796,-3.6812629,8984,-5.893458559
108564,3830,-2.371879728,12149,-7.444936909
108573,,NA,,NA
108574,1818420,0.875362186,1499846,0.748577296
108582,,NA,,NA
108586,1796,-3.6812629,115858,-0.614391597
108614,166682,-0.287045804,1044687,0.748577296
108632,98045,-2.599233492,29973,-1.041729419
108634,16145,-1.189281446,1029739,0.748577296
108636,77280,-0.287045804,69289,-0.460813846
108639,1314207,0.875362186,1314208,0.748577296
108646,1044745,0.875362186,1348386,0.748577296
108648,,NA,,NA
108664,18514,-3.575245148,128227,0.548016393
108665,88351,-1.670204989,240174,-0.540615583
108668,39608,-0.180451206,121765,0.267653753
108677,6159,-2.124335672,9789,-0.741176487
108688,12147,-10.1467718,29623,-3.775806051
108705,1811329,0.875362186,126975,0.421231503
108712,1491360,0.875362186,1491361,0.748577296
108716,11085,-2.398672589,21315,-12.10155402
108723,41256,-1.06852228,1054403,0.548016393
108726,2282,-9.314468516,29068,-2.799794395
108762,92428,-2.198111685,935865,0.548016393
108788,,NA,,NA
108789,6783,0.875362186,33807,-1.162488585
108794,48,-7.391928032,144863,-3.159381927
108798,111948,-0.180451206,1268792,0.748577296
108812,14500,-5.138198099,3360,-4.335954486
108822,22307,0.394438643,20674,-0.21326979
108827,225704,0.674801283,1875943,0.748577296
108835,38123,-0.614391597,1049352,0.748577296
108843,13566,-10.25278955,13991,-0.66137475
108844,8237,-6.309321779,18802,-4.710860277
108852,14689,0.06709285,30211,-2.071326796
108869,4299,-9.081665874,41283,-1.970757922
108879,219396,-3.696581159,,NA
108901,95903,-0.086484901,,NA
108917,109404,0.875362186,544496,-0.614391597
108923,19549,-3.743564312,141600,-1.269083183
108930,84407,-1.216074306,,NA
108933,72541,0.394438643,14463,-1.142298293
108949,142961,0.394438643,1078825,0.748577296
108969,6856,-10.1582464,11084,-3.607486887
108972,123664,-0.460813846,115290,-2.124335672
108994,29623,-3.775806051,18803,-4.710860277
109001,149958,-0.68816761,150369,0.748577296
109008,88867,-3.522236271,82216,-9.883909487
109016,29519,-6.568917282,14869,-1.590403252
109018,82405,-1.389842349,8857,-6.648142174
109020,20501,-7.804524441,11494,-2.551673494
109028,6497,-6.896263075,35070,-10.60090248
109048,134726,0.875362186,1161586,0.748577296
109074,1606821,0.875362186,1606822,0.748577296
109080,66155,-2.472448602,131107,-0.233460083
109088,244430,-1.469644086,936373,0.421231503
109091,17288,-4.457290497,6941,-5.486311029
109097,1167446,0.875362186,1167447,0.748577296
109099,53714,-3.6812629,87722,-2.773001535
109102,18156,-3.655046884,16759,-0.387037833
109109,81168,-1.743981003,78850,-0.867961376
109122,47079,-0.086484901,120044,0.267653753
109133,5826,-1.917749045,6836,-0.741176487
109161,2232,-6.409890653,13312,-1.242290322
109170,66071,0.394438643,86314,-1.442851225
109174,64825,-0.614391597,121764,-0.387037833
109175,6678,-1.997550782,25834,-0.788159639
109176,6574,-1.670204989,54859,-0.21326979
109213,105183,0.875362186,83151,0.06709285
109235,70668,-3.549029132,13579,-6.827935941
109251,8183,-1.442851225,1756,-0.867961376
109258,11128,-1.616619268,70492,0.267653753
109259,18364,-4.604842524,95788,-0.788159639
109260,1046014,0.875362186,1046015,0.748577296
109261,13688,-2.646216645,81054,-1.469644086
109262,13566,-10.25278955,29760,-1.395868073
109264,21457,-6.103311998,1046030,0.748577296
109279,236582,0.2206706,100055,0.748577296
109298,112406,0.875362186,112405,0.748577296
109301,,NA,,NA
109323,31771,-1.743981003,78077,-2.198111685
109326,127963,-0.614391597,79961,-0.21326979
109329,31771,-1.743981003,5462,-4.362747347
109354,86725,0.34745549,97368,-0.741176487
109364,25156,0.2206706,1301675,0.748577296
109379,1295552,0.394438643,938627,-0.540615583
109380,1283324,0.875362186,1187910,0.748577296
109391,1124418,0.875362186,1124419,0.748577296
109398,,NA,,NA
109404,4724,-7.064582239,66743,-0.94173739
109408,1046114,0.875362186,,NA
109410,172069,-0.487606707,164205,-0.21326979
109414,17051,-10.6861531,21007,-3.634279747
109416,14593,-0.587598736,83445,-0.21326979
109417,142636,-0.413830694,15760,-1.522652962
109418,19292,-7.15912539,32895,-2.525457478
109421,9642,-7.530187524,108916,-2.171318825
109424,31,-10.92824828,2229,-4.790085169
109425,44178,-0.086484901,13443,0.267653753
109428,530618,-0.334028957,79795,-1.796989879
109431,23532,-3.675814022,55536,-1.843973032
109435,528,-2.445655742,128159,-0.21326979
109439,51329,-3.855607788,27105,-2.050559659
109441,3381,-10.96049002,91639,-0.387037833
109443,23659,-6.917030213,4495,-4.457290497
109445,40462,-3.702030037,19394,-0.05969204
109451,19278,-1.269083183,1772,-2.371879728
109453,6886,-4.905395457,14405,-1.442851225
109455,1046510,0.875362186,1046513,0.548016393
109456,1046524,-0.8149525,14277,-7.550954661
